Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
F1,2016-04-30,Lorient,Lille,0,1,A,0,0,D,13,14,3,5,13,14,5,6,1,2,0,0,2015-2016
F1,2016-04-30,Lyon,Ajaccio GFCO,2,1,H,2,0,H,6,5,2,2,11,20,5,0,1,2,0,0,2015-2016
F1,2016-04-30,Monaco,Guingamp,3,2,H,2,0,H,16,8,8,4,14,15,5,4,2,1,0,0,2015-2016
F1,2016-04-30,Nantes,Nice,1,0,H,0,0,D,18,5,4,2,9,12,7,6,1,1,0,0,2015-2016
F1,2016-04-30,Reims,Montpellier,2,3,A,0,1,A,15,10,7,5,12,12,9,9,2,1,0,0,2015-2016
F1,2016-04-30,St Etienne,Toulouse,0,0,D,0,0,D,9,9,0,7,21,17,2,6,2,2,1,0,2015-2016
F1,2016-04-30,Troyes,Bordeaux,2,4,A,0,2,A,18,13,7,9,11,9,9,3,4,1,0,0,2015-2016
F1,2016-05-01,Angers,Marseille,0,1,A,0,1,A,12,12,1,4,14,13,2,3,2,4,0,0,2015-2016
F1,2016-05-07,Ajaccio GFCO,Paris SG,0,4,A,0,1,A,7,9,1,6,9,11,3,3,1,1,0,0,2015-2016
F1,2016-05-07,Bastia,Angers,1,0,H,1,0,H,9,11,6,2,16,15,6,5,1,1,0,0,2015-2016
F1,2016-05-07,Bordeaux,Lorient,3,0,H,2,0,H,11,10,7,2,16,9,7,4,0,1,0,0,2015-2016
F1,2016-05-07,Lille,Guingamp,0,0,D,0,0,D,28,2,7,0,15,22,11,3,1,4,0,0,2015-2016
F1,2016-05-07,Lyon,Monaco,6,1,H,4,1,H,23,11,15,1,9,15,7,4,0,3,0,1,2015-2016
F1,2016-05-07,Marseille,Reims,1,0,H,0,0,D,21,14,8,2,15,9,7,4,2,1,0,0,2015-2016
F1,2016-05-07,Montpellier,Rennes,2,0,H,0,0,D,17,10,5,2,9,5,8,3,0,0,0,0,2015-2016
F1,2016-05-07,Nantes,Caen,1,2,A,0,2,A,15,9,5,3,9,10,6,1,2,2,0,0,2015-2016
F1,2016-05-07,Nice,St Etienne,2,0,H,0,0,D,11,2,4,1,11,14,5,3,2,3,0,2,2015-2016
F1,2016-05-07,Toulouse,Troyes,1,0,H,0,0,D,14,3,4,1,10,21,9,2,2,3,0,0,2015-2016
F1,2016-05-11,Bordeaux,Paris SG,1,1,D,0,0,D,8,9,3,2,11,7,5,3,1,2,0,0,2015-2016
F1,2016-05-14,Angers,Toulouse,2,3,A,1,0,H,6,14,2,7,17,14,2,8,4,1,0,0,2015-2016
F1,2016-05-14,Caen,Bordeaux,1,0,H,1,0,H,10,11,4,5,15,15,4,6,1,4,0,0,2015-2016
F1,2016-05-14,Guingamp,Nice,2,3,A,1,2,A,15,10,3,3,9,10,4,2,2,1,0,0,2015-2016
F1,2016-05-14,Lorient,Ajaccio GFCO,1,0,H,1,0,H,8,18,4,3,9,11,1,5,1,1,0,0,2015-2016
F1,2016-05-14,Monaco,Montpellier,2,0,H,2,0,H,15,10,7,4,16,15,5,7,3,1,0,0,2015-2016
F1,2016-05-14,Paris SG,Nantes,4,0,H,2,0,H,20,13,13,3,10,8,10,4,1,1,0,0,2015-2016
F1,2016-05-14,Reims,Lyon,4,1,H,2,0,H,14,9,6,3,21,14,0,4,4,2,0,0,2015-2016
F1,2016-05-14,Rennes,Bastia,1,2,A,0,1,A,17,9,8,5,5,15,8,2,3,5,0,0,2015-2016
F1,2016-05-14,St Etienne,Lille,0,1,A,0,1,A,12,12,3,6,14,12,7,3,1,2,0,0,2015-2016
F1,2016-05-14,Troyes,Marseille,1,1,D,1,0,H,9,19,4,6,8,7,5,13,2,1,0,0,2015-2016
F1,2014-08-08,Reims,Paris SG,2,2,D,2,1,H,9,16,3,6,15,16,1,5,0,2,0,0,2014-2015
F1,2014-08-09,Bastia,Marseille,3,3,D,1,2,A,13,9,4,4,25,21,1,4,3,1,0,0,2014-2015
F1,2014-08-09,Evian Thonon Gaillard,Caen,0,3,A,0,3,A,10,12,2,7,12,9,5,6,1,1,0,0,2014-2015
F1,2014-08-09,Guingamp,St Etienne,0,2,A,0,1,A,6,7,3,2,9,19,4,5,3,4,0,0,2014-2015
F1,2014-08-09,Lille,Metz,0,0,D,0,0,D,14,2,3,1,9,23,8,3,0,1,0,0,2014-2015
F1,2014-08-09,Montpellier,Bordeaux,0,1,A,0,1,A,15,7,3,3,15,21,5,1,2,2,0,0,2014-2015
F1,2014-08-09,Nantes,Lens,1,0,H,0,0,D,14,5,4,2,8,7,3,2,0,1,0,0,2014-2015
F1,2014-08-09,Nice,Toulouse,3,2,H,1,2,A,22,11,8,3,10,9,12,7,0,1,0,0,2014-2015
F1,2014-08-10,Lyon,Rennes,2,0,H,0,0,D,19,7,6,1,19,13,5,1,2,1,0,0,2014-2015
F1,2014-08-10,Monaco,Lorient,1,2,A,0,1,A,12,9,7,3,11,19,10,4,3,2,1,0,2014-2015
F1,2014-08-15,Caen,Lille,0,1,A,0,0,D,11,8,3,1,10,4,3,9,2,2,1,0,2014-2015
F1,2014-08-16,Lens,Guingamp,0,1,A,0,0,D,14,10,4,4,14,5,7,2,4,1,0,0,2014-2015
F1,2014-08-16,Lorient,Nice,0,0,D,0,0,D,13,9,6,2,14,10,8,2,1,1,0,0,2014-2015
F1,2014-08-16,Metz,Nantes,1,1,D,1,1,D,12,6,5,2,12,17,4,7,2,1,0,0,2014-2015
F1,2014-08-16,Paris SG,Bastia,2,0,H,1,0,H,15,5,5,1,9,15,4,4,1,3,0,0,2014-2015
F1,2014-08-16,Rennes,Evian Thonon Gaillard,6,2,H,3,1,H,9,9,7,3,4,12,6,1,0,1,0,0,2014-2015
F1,2014-08-16,Toulouse,Lyon,2,1,H,2,0,H,10,18,6,3,11,12,6,4,3,1,0,0,2014-2015
F1,2014-08-17,Bordeaux,Monaco,4,1,H,0,1,A,9,9,5,3,12,21,3,4,1,3,0,0,2014-2015
F1,2014-08-17,Marseille,Montpellier,0,2,A,0,1,A,22,10,5,3,18,17,6,1,1,0,0,0,2014-2015
F1,2014-08-17,St Etienne,Reims,3,1,H,0,1,A,19,7,9,2,8,11,6,3,2,2,0,0,2014-2015
F1,2014-08-22,Evian Thonon Gaillard,Paris SG,0,0,D,0,0,D,9,7,2,3,18,7,5,0,3,2,0,1,2014-2015
F1,2014-08-23,Bastia,Toulouse,1,0,H,1,0,H,8,14,3,3,13,19,3,0,3,1,0,0,2014-2015
F1,2014-08-23,Guingamp,Marseille,0,1,A,0,0,D,4,16,2,3,16,14,4,6,1,3,0,0,2014-2015
F1,2014-08-23,Lille,Lorient,2,0,H,0,0,D,13,7,6,1,12,8,2,3,0,1,0,0,2014-2015
F1,2014-08-23,Montpellier,Metz,2,0,H,1,0,H,12,12,5,3,13,19,5,5,0,2,0,0,2014-2015
F1,2014-08-23,Nice,Bordeaux,1,3,A,1,1,D,11,12,2,7,12,21,7,1,2,4,0,1,2014-2015
F1,2014-08-23,Reims,Caen,0,2,A,0,0,D,12,16,4,6,4,12,5,3,1,0,0,0,2014-2015
F1,2014-08-24,Lyon,Lens,0,1,A,0,1,A,16,7,4,2,19,17,5,1,1,3,0,0,2014-2015
F1,2014-08-24,Nantes,Monaco,0,1,A,0,1,A,15,6,5,2,12,10,5,9,0,2,0,0,2014-2015
F1,2014-08-24,St Etienne,Rennes,0,0,D,0,0,D,11,5,2,0,14,21,8,3,2,3,0,0,2014-2015
F1,2014-08-29,Marseille,Nice,4,0,H,2,0,H,20,8,8,3,12,16,11,4,1,2,0,0,2014-2015
F1,2014-08-30,Caen,Rennes,0,1,A,0,0,D,13,10,4,1,8,19,6,1,0,2,1,0,2014-2015
F1,2014-08-30,Lens,Reims,4,2,H,1,1,D,17,10,6,2,14,14,4,7,2,2,0,1,2014-2015
F1,2014-08-30,Lorient,Guingamp,4,0,H,0,0,D,11,8,6,2,7,9,7,8,2,1,0,0,2014-2015
F1,2014-08-30,Monaco,Lille,1,1,D,0,1,A,13,4,2,2,11,18,7,2,1,3,0,0,2014-2015
F1,2014-08-30,Nantes,Montpellier,1,0,H,0,0,D,14,7,5,0,19,10,7,4,2,0,0,0,2014-2015
F1,2014-08-30,Toulouse,Evian Thonon Gaillard,1,0,H,0,0,D,10,7,5,2,12,19,2,7,1,2,0,1,2014-2015
F1,2014-08-31,Bordeaux,Bastia,1,1,D,0,1,A,23,8,4,4,17,17,4,0,0,3,0,0,2014-2015
F1,2014-08-31,Metz,Lyon,2,1,H,0,0,D,7,17,3,5,19,12,7,4,1,0,0,0,2014-2015
F1,2014-08-31,Paris SG,St Etienne,5,0,H,2,0,H,13,8,8,2,7,14,4,7,0,1,0,0,2014-2015
F1,2014-09-12,Lyon,Monaco,2,1,H,1,1,D,11,16,3,9,13,10,6,7,1,1,0,0,2014-2015
F1,2014-09-13,Bastia,Lens,1,1,D,0,1,A,9,6,4,2,12,9,8,2,1,2,0,0,2014-2015
F1,2014-09-13,Montpellier,Lorient,1,0,H,1,0,H,11,11,1,4,11,16,3,3,1,2,0,0,2014-2015
F1,2014-09-13,Nice,Metz,1,0,H,0,0,D,9,12,2,1,11,20,8,3,1,2,0,0,2014-2015
F1,2014-09-13,Reims,Toulouse,2,0,H,1,0,H,6,14,3,1,14,14,3,5,0,0,0,0,2014-2015
F1,2014-09-13,Rennes,Paris SG,1,1,D,0,1,A,5,8,2,5,11,5,1,2,1,1,0,0,2014-2015
F1,2014-09-13,St Etienne,Caen,1,0,H,0,0,D,12,5,3,1,8,13,6,2,0,2,0,0,2014-2015
F1,2014-09-14,Evian Thonon Gaillard,Marseille,1,3,A,0,2,A,10,6,1,4,13,11,5,3,1,0,0,0,2014-2015
F1,2014-09-14,Guingamp,Bordeaux,2,1,H,2,0,H,11,7,6,2,14,10,2,4,0,2,0,0,2014-2015
F1,2014-09-14,Lille,Nantes,2,0,H,0,0,D,13,10,5,3,18,21,5,5,2,1,0,0,2014-2015
F1,2014-09-19,Bordeaux,Evian Thonon Gaillard,2,1,H,1,0,H,7,8,2,2,12,16,4,7,0,2,0,0,2014-2015
F1,2014-09-20,Lorient,Reims,0,1,A,0,0,D,6,7,0,3,9,15,3,1,1,2,0,0,2014-2015
F1,2014-09-20,Marseille,Rennes,3,0,H,0,0,D,16,13,7,5,16,22,7,5,1,1,0,0,2014-2015
F1,2014-09-20,Metz,Bastia,3,1,H,1,1,D,19,10,9,1,12,12,4,4,1,2,0,0,2014-2015
F1,2014-09-20,Nantes,Nice,2,1,H,2,0,H,19,4,4,2,14,11,10,4,0,1,0,0,2014-2015
F1,2014-09-20,Toulouse,Caen,3,3,D,1,1,D,23,12,7,5,10,15,4,6,2,3,0,0,2014-2015
F1,2014-09-21,Lens,St Etienne,0,1,A,0,0,D,9,15,4,3,15,13,5,7,2,2,0,0,2014-2015
F1,2014-09-21,Lille,Montpellier,0,0,D,0,0,D,13,5,2,0,15,10,7,4,0,0,0,0,2014-2015
F1,2014-09-21,Monaco,Guingamp,1,0,H,1,0,H,19,3,7,2,15,17,6,2,3,2,0,0,2014-2015
F1,2014-09-21,Paris SG,Lyon,1,1,D,1,0,H,12,9,3,5,13,17,4,2,3,1,0,0,2014-2015
F1,2014-09-23,Reims,Marseille,0,5,A,0,2,A,10,21,3,11,17,14,3,6,1,1,0,0,2014-2015
F1,2014-09-23,Rennes,Toulouse,0,3,A,0,1,A,16,9,4,5,14,10,6,7,3,3,0,0,2014-2015
F1,2014-09-24,Bastia,Nantes,0,0,D,0,0,D,4,14,0,2,11,17,4,6,2,2,1,0,2014-2015
F1,2014-09-24,Caen,Paris SG,0,2,A,0,1,A,14,16,3,8,7,8,2,3,0,0,0,0,2014-2015
F1,2014-09-24,Evian Thonon Gaillard,Lens,2,1,H,2,0,H,14,9,3,4,7,16,4,2,0,0,0,0,2014-2015
F1,2014-09-24,Guingamp,Metz,0,1,A,0,1,A,12,9,1,4,10,29,7,8,1,2,0,1,2014-2015
F1,2014-09-24,Lyon,Lorient,4,0,H,2,0,H,14,13,9,2,7,12,5,7,0,1,0,0,2014-2015
F1,2014-09-24,Montpellier,Monaco,0,1,A,0,0,D,9,13,3,7,9,15,4,4,1,1,0,0,2014-2015
F1,2014-09-24,Nice,Lille,1,0,H,1,0,H,9,6,3,3,15,16,11,2,1,1,0,0,2014-2015
F1,2014-09-25,St Etienne,Bordeaux,1,1,D,1,1,D,22,3,7,2,18,19,11,1,1,3,0,0,2014-2015
F1,2014-09-27,Lille,Bastia,1,0,H,1,0,H,19,8,7,2,10,20,5,1,3,3,0,0,2014-2015
F1,2014-09-27,Lorient,Evian Thonon Gaillard,0,2,A,0,1,A,16,5,4,3,12,13,9,3,1,2,1,0,2014-2015
F1,2014-09-27,Metz,Reims,3,0,H,0,0,D,17,4,9,1,14,10,4,3,0,1,0,2,2014-2015
F1,2014-09-27,Monaco,Nice,0,1,A,0,1,A,8,8,1,2,13,23,5,2,2,4,0,0,2014-2015
F1,2014-09-27,Montpellier,Guingamp,2,1,H,0,0,D,9,11,5,6,14,21,5,4,0,3,0,1,2014-2015
F1,2014-09-27,Toulouse,Paris SG,1,1,D,1,1,D,11,8,5,2,23,16,4,5,0,3,0,0,2014-2015
F1,2014-09-28,Bordeaux,Rennes,2,1,H,0,0,D,14,12,4,6,8,8,3,3,1,1,0,0,2014-2015
F1,2014-09-28,Lens,Caen,0,0,D,0,0,D,9,13,2,2,8,8,1,0,1,0,0,0,2014-2015
F1,2014-09-28,Marseille,St Etienne,2,1,H,2,0,H,14,11,8,5,8,12,6,1,1,2,0,0,2014-2015
F1,2014-09-28,Nantes,Lyon,1,1,D,0,0,D,14,10,4,5,13,9,5,3,2,1,0,0,2014-2015
F1,2014-10-03,Reims,Bordeaux,1,0,H,1,0,H,7,12,0,3,16,10,6,4,2,2,0,0,2014-2015
F1,2014-10-04,Bastia,Lorient,0,2,A,0,0,D,6,14,3,6,17,15,3,3,1,2,0,0,2014-2015
F1,2014-10-04,Caen,Marseille,1,2,A,0,0,D,11,22,4,9,10,11,4,9,0,1,0,0,2014-2015
F1,2014-10-04,Evian Thonon Gaillard,Metz,3,0,H,0,0,D,8,8,2,3,22,24,2,3,1,5,0,0,2014-2015
F1,2014-10-04,Nice,Montpellier,1,1,D,0,0,D,10,7,2,2,13,16,4,3,1,3,0,0,2014-2015
F1,2014-10-04,Rennes,Lens,2,0,H,0,0,D,16,8,7,1,9,7,6,7,1,1,0,0,2014-2015
F1,2014-10-05,Guingamp,Nantes,0,1,A,0,1,A,16,12,4,3,9,16,6,5,1,3,0,0,2014-2015
F1,2014-10-05,Lyon,Lille,3,0,H,2,0,H,14,12,6,2,21,20,3,1,1,4,0,0,2014-2015
F1,2014-10-05,Paris SG,Monaco,1,1,D,0,0,D,7,15,2,5,11,17,2,7,3,2,0,0,2014-2015
F1,2014-10-05,St Etienne,Toulouse,0,1,A,0,1,A,21,7,1,1,14,16,10,2,1,1,0,0,2014-2015
F1,2014-10-17,Lens,Paris SG,1,3,A,1,2,A,12,15,4,8,16,8,3,0,0,0,2,1,2014-2015
F1,2014-10-18,Lille,Guingamp,1,2,A,0,1,A,29,6,10,4,8,17,9,1,3,2,0,1,2014-2015
F1,2014-10-18,Lorient,St Etienne,0,1,A,0,0,D,3,15,1,6,13,15,3,7,2,2,0,0,2014-2015
F1,2014-10-18,Metz,Rennes,0,0,D,0,0,D,13,14,3,3,8,11,6,7,2,0,0,0,2014-2015
F1,2014-10-18,Monaco,Evian Thonon Gaillard,2,0,H,1,0,H,9,11,4,3,15,12,0,4,3,3,0,0,2014-2015
F1,2014-10-18,Nantes,Reims,1,1,D,1,0,H,10,12,4,6,12,14,3,2,2,4,0,0,2014-2015
F1,2014-10-18,Nice,Bastia,0,1,A,0,0,D,19,3,4,1,15,13,7,1,3,3,0,0,2014-2015
F1,2014-10-19,Bordeaux,Caen,1,1,D,1,0,H,12,11,1,4,12,20,5,6,2,3,0,0,2014-2015
F1,2014-10-19,Lyon,Montpellier,5,1,H,2,0,H,20,10,11,2,18,11,7,6,6,3,0,0,2014-2015
F1,2014-10-19,Marseille,Toulouse,2,0,H,2,0,H,15,7,5,1,17,22,9,3,2,3,0,0,2014-2015
F1,2014-10-24,Toulouse,Lens,0,2,A,0,2,A,16,7,4,2,8,10,15,2,1,2,0,0,2014-2015
F1,2014-10-25,Bastia,Monaco,1,3,A,1,1,D,9,17,5,8,12,19,4,5,3,2,0,0,2014-2015
F1,2014-10-25,Caen,Lorient,2,1,H,1,1,D,14,8,5,2,10,15,3,4,1,3,0,0,2014-2015
F1,2014-10-25,Evian Thonon Gaillard,Nantes,0,2,A,0,1,A,9,14,0,7,9,16,2,4,2,2,0,0,2014-2015
F1,2014-10-25,Paris SG,Bordeaux,3,0,H,1,0,H,11,8,5,1,16,11,5,4,2,0,1,1,2014-2015
F1,2014-10-25,Reims,Montpellier,1,0,H,0,0,D,12,13,1,5,15,12,5,6,3,0,0,0,2014-2015
F1,2014-10-26,Guingamp,Nice,2,7,A,1,4,A,14,13,5,10,12,15,5,7,0,1,0,0,2014-2015
F1,2014-10-26,Lyon,Marseille,1,0,H,0,0,D,10,11,5,4,25,19,3,3,1,3,0,0,2014-2015
F1,2014-10-26,Rennes,Lille,2,0,H,0,0,D,12,7,6,3,12,6,5,4,1,2,0,0,2014-2015
F1,2014-10-26,St Etienne,Metz,1,0,H,0,0,D,12,10,5,1,6,16,12,1,1,2,0,0,2014-2015
F1,2014-10-31,Monaco,Reims,1,1,D,1,0,H,12,7,5,1,9,15,6,5,1,2,0,0,2014-2015
F1,2014-11-01,Guingamp,Bastia,1,0,H,1,0,H,9,7,2,3,13,9,4,5,2,1,0,0,2014-2015
F1,2014-11-01,Lille,St Etienne,1,1,D,1,0,H,17,7,8,3,10,13,6,7,2,2,0,0,2014-2015
F1,2014-11-01,Lorient,Paris SG,1,2,A,1,0,H,17,12,5,8,15,17,2,4,2,0,0,0,2014-2015
F1,2014-11-01,Metz,Caen,3,2,H,1,0,H,11,12,4,3,15,6,0,5,2,0,0,1,2014-2015
F1,2014-11-01,Montpellier,Evian Thonon Gaillard,2,0,H,1,0,H,14,7,6,1,13,19,4,5,2,1,0,0,2014-2015
F1,2014-11-01,Nice,Lyon,1,3,A,0,0,D,9,16,3,8,15,19,5,5,3,2,0,0,2014-2015
F1,2014-11-02,Bordeaux,Toulouse,2,1,H,0,0,D,13,10,3,2,11,24,4,9,0,4,0,0,2014-2015
F1,2014-11-02,Marseille,Lens,2,1,H,1,1,D,14,15,5,4,12,16,9,2,2,1,1,0,2014-2015
F1,2014-11-02,Nantes,Rennes,1,1,D,1,1,D,12,2,3,1,12,18,6,2,3,3,0,0,2014-2015
F1,2014-11-07,Rennes,Lorient,1,0,H,0,0,D,8,6,3,2,16,12,1,3,3,3,0,0,2014-2015
F1,2014-11-08,Bastia,Montpellier,2,0,H,2,0,H,10,7,5,1,21,17,2,5,2,3,0,0,2014-2015
F1,2014-11-08,Caen,Nantes,1,2,A,1,1,D,13,7,5,3,9,12,10,1,0,3,0,0,2014-2015
F1,2014-11-08,Evian Thonon Gaillard,Nice,1,0,H,0,0,D,10,8,2,4,14,17,3,5,1,3,0,0,2014-2015
F1,2014-11-08,Lens,Bordeaux,1,2,A,0,2,A,8,12,2,3,10,10,6,2,2,3,0,0,2014-2015
F1,2014-11-08,Toulouse,Metz,3,0,H,1,0,H,11,12,4,2,18,18,6,2,1,1,0,0,2014-2015
F1,2014-11-09,Lyon,Guingamp,3,1,H,2,1,H,13,11,6,5,21,9,8,3,1,1,0,0,2014-2015
F1,2014-11-09,Paris SG,Marseille,2,0,H,1,0,H,21,17,10,2,15,12,6,8,1,0,0,1,2014-2015
F1,2014-11-09,Reims,Lille,2,0,H,2,0,H,18,9,11,2,15,16,9,3,2,3,0,1,2014-2015
F1,2014-11-09,St Etienne,Monaco,1,1,D,0,1,A,11,6,3,2,11,19,5,1,2,2,0,1,2014-2015
F1,2014-11-21,Metz,Paris SG,2,3,A,0,2,A,14,14,4,9,16,13,3,3,4,1,0,0,2014-2015
F1,2014-11-22,Bastia,Lyon,0,0,D,0,0,D,9,7,2,1,19,17,4,6,4,1,0,0,2014-2015
F1,2014-11-22,Guingamp,Rennes,0,1,A,0,1,A,16,13,2,5,11,17,7,4,2,3,0,0,2014-2015
F1,2014-11-22,Lorient,Lens,1,0,H,1,0,H,24,5,13,1,14,14,8,1,1,0,0,1,2014-2015
F1,2014-11-22,Monaco,Caen,2,2,D,1,0,H,25,13,9,3,9,17,7,4,0,2,0,0,2014-2015
F1,2014-11-22,Nice,Reims,0,0,D,0,0,D,13,10,3,2,13,15,6,5,2,2,0,0,2014-2015
F1,2014-11-23,Marseille,Bordeaux,3,1,H,0,0,D,26,12,12,4,11,15,4,7,0,1,0,0,2014-2015
F1,2014-11-23,Montpellier,Toulouse,2,0,H,1,0,H,19,7,7,1,15,18,2,5,1,2,0,0,2014-2015
F1,2014-11-23,Nantes,St Etienne,0,0,D,0,0,D,11,13,7,5,17,11,7,3,2,3,0,0,2014-2015
F1,2014-11-28,Marseille,Nantes,2,0,H,2,0,H,15,13,4,4,9,11,5,8,1,2,0,0,2014-2015
F1,2014-11-29,Caen,Montpellier,1,1,D,1,1,D,21,8,8,4,11,11,7,6,2,0,0,0,2014-2015
F1,2014-11-29,Lens,Metz,2,0,H,0,0,D,15,6,4,1,8,17,5,1,1,3,0,0,2014-2015
F1,2014-11-29,Paris SG,Nice,1,0,H,1,0,H,10,9,2,4,7,12,4,5,1,2,0,0,2014-2015
F1,2014-11-29,Reims,Bastia,2,1,H,1,1,D,11,7,4,3,14,10,6,3,0,1,0,0,2014-2015
F1,2014-11-29,Rennes,Monaco,2,0,H,2,0,H,6,9,3,3,10,9,5,7,1,2,0,0,2014-2015
F1,2014-11-29,Toulouse,Lorient,2,3,A,1,0,H,14,15,4,9,15,7,1,4,1,0,0,0,2014-2015
F1,2014-11-30,Bordeaux,Lille,1,0,H,0,0,D,13,7,2,1,8,11,5,2,0,1,0,0,2014-2015
F1,2014-11-30,Evian Thonon Gaillard,Guingamp,2,0,H,0,0,D,9,12,3,5,13,8,4,5,1,1,0,0,2014-2015
F1,2014-11-30,St Etienne,Lyon,3,0,H,2,0,H,11,12,5,3,22,13,4,6,1,0,0,0,2014-2015
F1,2014-12-02,Lorient,Marseille,1,1,D,1,1,D,11,16,3,8,9,14,4,5,0,1,0,0,2014-2015
F1,2014-12-02,Monaco,Lens,2,0,H,0,0,D,8,14,5,3,12,19,5,2,0,2,1,0,2014-2015
F1,2014-12-02,Nantes,Toulouse,1,2,A,0,1,A,17,8,4,2,10,15,3,4,1,3,0,0,2014-2015
F1,2014-12-03,Bastia,Evian Thonon Gaillard,1,2,A,1,0,H,10,8,3,4,18,13,10,2,4,3,0,0,2014-2015
F1,2014-12-03,Guingamp,Caen,5,1,H,2,1,H,17,5,9,2,9,13,6,4,2,1,0,1,2014-2015
F1,2014-12-03,Lille,Paris SG,1,1,D,1,1,D,18,15,5,8,14,16,2,7,0,1,0,0,2014-2015
F1,2014-12-03,Metz,Bordeaux,0,0,D,0,0,D,10,13,4,1,21,15,4,3,3,2,0,0,2014-2015
F1,2014-12-03,Montpellier,St Etienne,0,2,A,0,2,A,9,9,3,6,10,22,6,3,2,0,0,1,2014-2015
F1,2014-12-03,Nice,Rennes,1,2,A,0,1,A,10,4,3,2,13,16,7,0,2,1,0,0,2014-2015
F1,2014-12-04,Lyon,Reims,2,1,H,1,1,D,17,12,5,5,20,14,4,3,1,1,0,0,2014-2015
F1,2014-12-05,Toulouse,Monaco,0,2,A,0,1,A,11,10,1,5,15,13,6,7,1,2,0,0,2014-2015
F1,2014-12-06,Bordeaux,Lorient,3,2,H,1,1,D,23,15,11,4,8,6,13,5,0,1,0,0,2014-2015
F1,2014-12-06,Caen,Nice,2,3,A,2,1,H,15,18,5,10,18,14,7,5,2,1,0,0,2014-2015
F1,2014-12-06,Paris SG,Nantes,2,1,H,1,1,D,12,3,4,2,10,16,5,2,1,2,0,0,2014-2015
F1,2014-12-06,Rennes,Montpellier,0,4,A,0,1,A,15,11,3,10,9,14,7,2,2,1,0,0,2014-2015
F1,2014-12-06,St Etienne,Bastia,1,0,H,0,0,D,14,12,2,3,10,10,5,3,1,1,0,0,2014-2015
F1,2014-12-07,Evian Thonon Gaillard,Lyon,2,3,A,1,0,H,6,20,2,8,16,22,1,6,2,3,0,0,2014-2015
F1,2014-12-07,Lens,Lille,1,1,D,0,0,D,14,5,3,2,18,6,10,2,4,1,0,0,2014-2015
F1,2014-12-07,Marseille,Metz,3,1,H,1,0,H,16,14,7,5,9,9,4,5,0,1,0,0,2014-2015
F1,2014-12-07,Reims,Guingamp,2,3,A,1,1,D,14,7,5,5,15,21,7,3,2,3,0,0,2014-2015
F1,2014-12-12,Lyon,Caen,3,0,H,1,0,H,23,9,12,2,9,17,7,2,1,2,0,0,2014-2015
F1,2014-12-13,Bastia,Rennes,2,0,H,1,0,H,16,5,6,1,17,6,6,2,3,2,0,1,2014-2015
F1,2014-12-13,Lorient,Metz,3,1,H,3,0,H,21,11,8,2,7,17,3,7,1,1,0,0,2014-2015
F1,2014-12-13,Montpellier,Lens,3,3,D,2,2,D,12,16,5,7,15,30,5,3,2,2,0,0,2014-2015
F1,2014-12-13,Nantes,Bordeaux,2,1,H,1,1,D,6,11,1,5,17,15,3,4,1,1,0,0,2014-2015
F1,2014-12-13,Reims,Evian Thonon Gaillard,3,2,H,1,0,H,14,9,5,5,10,16,5,3,3,3,0,1,2014-2015
F1,2014-12-14,Guingamp,Paris SG,1,0,H,1,0,H,7,15,2,3,12,12,4,5,0,3,0,0,2014-2015
F1,2014-12-14,Lille,Toulouse,3,0,H,1,0,H,15,3,7,1,16,18,4,1,3,2,0,1,2014-2015
F1,2014-12-14,Monaco,Marseille,1,0,H,0,0,D,12,10,3,3,16,16,6,8,3,2,0,0,2014-2015
F1,2014-12-14,Nice,St Etienne,0,0,D,0,0,D,5,11,3,2,12,23,7,6,1,1,1,1,2014-2015
F1,2014-12-19,Lens,Nice,2,0,H,1,0,H,10,5,5,1,18,13,5,4,3,2,0,0,2014-2015
F1,2014-12-20,Caen,Bastia,1,1,D,0,1,A,13,9,1,3,14,15,2,1,1,3,0,0,2014-2015
F1,2014-12-20,Lorient,Nantes,1,2,A,0,1,A,20,14,10,7,8,11,7,4,0,0,0,0,2014-2015
F1,2014-12-20,Metz,Monaco,0,1,A,0,0,D,18,10,7,3,17,16,7,4,3,1,0,0,2014-2015
F1,2014-12-20,Paris SG,Montpellier,0,0,D,0,0,D,12,1,4,0,14,19,8,5,1,4,0,0,2014-2015
F1,2014-12-20,Rennes,Reims,1,3,A,1,0,H,7,12,2,5,13,9,2,4,2,3,0,0,2014-2015
F1,2014-12-20,Toulouse,Guingamp,1,1,D,1,1,D,11,10,5,3,15,12,7,5,2,0,0,0,2014-2015
F1,2014-12-21,Bordeaux,Lyon,0,5,A,0,1,A,11,18,4,9,11,12,3,2,1,1,1,0,2014-2015
F1,2014-12-21,Marseille,Lille,2,1,H,1,0,H,13,10,1,2,16,9,10,1,1,1,0,0,2014-2015
F1,2014-12-21,St Etienne,Evian Thonon Gaillard,3,0,H,2,0,H,7,6,4,1,8,12,7,2,1,0,0,0,2014-2015
F1,2015-01-07,Lille,Evian Thonon Gaillard,1,0,H,0,0,D,11,6,3,2,10,15,3,6,0,1,0,0,2014-2015
F1,2015-01-09,Montpellier,Marseille,2,1,H,1,0,H,12,12,4,4,17,23,3,2,0,3,0,0,2014-2015
F1,2015-01-10,Bastia,Paris SG,4,2,H,2,2,D,6,10,4,4,21,11,2,0,3,1,0,0,2014-2015
